Gambar,EAR,MAR,Nose X,Nose Y
614,2.2070924045454348,5.326706410850393,464,684
615,2.1617090144834417,5.0051591600478,466,687
616,2.0968419069204405,6.5624186613395095,466,688
617,1.869782488714168,7.571142598094094,463,683
618,2.0322407949977985,7.613657344435578,465,687
619,1.8660998578258168,7.98189884446508,461,689
620,2.1934923602031597,8.667770683184445,460,694
621,2.141985647330845,13.343770160900151,458,692
622,1.9527271935261805,11.870267532593536,452,694
623,2.4241592638070673,13.213002012664077,462,687
624,2.1730514944338433,19.00273950308823,458,692
625,1.9851872072100738,9.840872414853163,458,686
626,1.9141804210532185,30.844040522025132,455,687
627,2.1516399608033,25.552945357246852,455,689
628,2.247788928231274,18.800458122716627,456,691
629,2.4042544283146254,25.99943601218961,458,688
630,2.1802484241005837,14.740938347698883,459,688
631,2.0154876439656384,29.567100920424316,456,687
632,2.333002006187157,11.282698784539232,460,689
633,2.253014645903922,10.204273913318618,457,691
634,2.170916702986103,29.903991770021126,461,688
635,2.0907227491985085,15.039297259931423,461,690
636,2.25129870021618,9.311408497536968,460,689
637,2.1779144313140817,13.900950270976773,459,691
638,2.4390666423967584,13.606987573149262,464,695
639,2.652045134751545,12.470415041228113,465,694
640,3.329520887546864,31.434578162637713,467,700
641,2.5678137654596336,15.471571819057525,463,698
642,3.3427509683812517,30.138926567503884,466,696
643,2.3802518734334477,8.804595204178238,472,703
644,2.382872569685037,6.311229961217486,473,700
645,2.7452526803495267,11.560278114927765,470,703
646,2.4402901588237844,13.628984993752042,475,707
647,2.0963345724781552,15.720874953315274,475,700
648,2.4290783398752196,10.270593438152835,464,705
649,2.3744558474401307,9.088644258672975,472,702
650,2.805647653778518,12.79313099150733,469,699
651,2.983842091410423,12.094047088432934,471,702
652,2.2630346033190376,14.257530093807954,475,700
653,2.5059110050069577,10.737364731467075,469,703
654,2.794815206858284,12.247824104994343,471,703
655,2.210708408453402,9.827113940979084,477,707
656,2.3565854263917885,8.010806634318742,472,702
657,2.488954272387653,11.97228298118545,462,710
658,2.370192588147493,10.587227270379234,476,702
659,3.1592023481788587,15.238882319140506,468,705
660,2.663419220228329,39.380218760499034,473,711
661,2.248429568903063,9.835031120406786,470,705
662,2.161418093784574,17.335579144614933,470,706
663,2.11198053127249,9.703147692259973,463,706
664,1.9997641201078575,10.662452375668387,465,705
665,2.284118559236088,12.745947292419084,470,701
666,2.3636471740717657,17.599864948590355,470,704
667,2.568052445453371,18.956181256115038,465,703
668,2.6159007300492245,11.865113631108775,472,701
669,2.304632786744625,27.760236714460845,467,700
670,1.9765643413125988,90.6615216352942,471,704
671,2.376580087415893,11.639842083153072,464,704
672,2.353216594590399,10.419079335295445,467,703
673,2.1221675500118504,11.127336109858831,462,698
674,2.014101716851356,12.218439651677595,459,700
675,2.0124374720731066,11.929905393284875,463,700
676,2.5242946727363034,33.32489061514324,459,703
677,2.2420227801668444,23.297513114000633,463,702
678,2.0996744346648315,20.793924330639374,464,695
679,2.1519154346874947,11.390750984766761,462,700
680,1.9176713735119968,20.338664553364126,464,695
681,2.1074142480234204,29.360323494696488,458,699
682,2.2442411952305106,12.599133474668353,465,695
683,2.1694687687424383,22.988806830095257,465,697
684,2.466737880254934,24.24038146521995,468,697
685,2.5798080140043385,15.527650637684035,468,701
686,3.0841094735031107,8.778699134797318,467,698
687,2.76386225179519,10.244374257018906,470,698
688,2.590298215423097,8.197691363347097,471,698
689,2.690036334871281,21.500728346064815,464,699
690,2.434151215204985,12.004153230065906,462,697
691,2.128038045978805,13.304097629299896,460,700
692,2.2041291811315387,18.84776958965465,463,699
693,2.414064630913119,9.496114984929186,463,694
694,2.21646084158,9.5078931898117,465,696
695,2.04737818936204,9.320313755311904,459,703
696,2.0483795786142287,23.223425318836938,466,700
697,2.0362319112812544,29.287777818646862,459,695
698,2.1362522229503247,11.192918113641385,455,692
699,2.015427785285355,8.51533358638392,459,696
700,2.2964711781831904,15.133223427448348,460,700
701,2.161980144047424,7.668770057057519,453,701
702,2.49377922744182,7.818747372038429,462,697
703,2.4194490100656445,22.35286534590289,466,698
704,2.358542679392409,15.934695893393608,461,698
705,2.401611955714718,21.521954100299048,465,698
706,2.188894225795721,62.50208185997943,466,698
707,1.95150630320019,10.013829766571797,465,694
708,2.389510861975224,14.36113160434125,465,699
709,2.0072277904022156,10.905600487274981,461,701
710,3.034000618719625,16.982686240967503,468,701
711,2.5875355023899727,29.013049733650643,463,700
712,2.3954673802309916,11.78024720830249,469,697
713,2.4022270489762168,26.065058989091575,470,700
714,2.550593359865933,10.363466589679266,459,696
715,2.3159926444174994,11.530145432495258,461,695
716,2.41067492107381,7.637491776814943,463,696
717,2.3392703839266535,15.017908473402429,457,701
718,1.9999402973423888,13.473399936472429,463,698
719,1.9319935523157938,28.965210715628505,471,698
720,2.323532543674916,14.451079087267047,464,699
721,2.2577033706959857,23.604728517194545,469,697
722,2.0725937269420376,18.603222425653517,459,702
723,2.051174229503372,6.3915080620404865,467,695
724,2.0783419956203444,11.700588361878498,460,698
725,2.153992221074062,13.223102628742703,462,700
726,2.105831241085807,22.129391086182178,464,700
727,2.1822769745718804,40.325659085528706,460,700
728,2.052670512246966,14.922933946718645,460,701
729,1.9571852370160536,12.2689081120078,458,695
730,2.063120153522816,11.55028449780354,457,701
731,2.225766488435058,7.966765657744066,457,699
732,2.096195203411785,8.44907657933206,460,697
733,2.0774903884623,19.177944374603886,463,695
734,2.166655759974444,24.402697499632488,457,696
735,2.101790934227146,12.090155266710827,455,700
736,2.238294378475084,17.648802348984564,460,696
737,2.642843131075814,10.123748784034364,456,702
738,3.265771204394958,12.039076568341292,469,699
739,3.4234793427659045,10.28521939498525,465,699
740,2.4775645473815495,22.514237531159047,466,694
741,2.7103810228359944,25.579240356060186,468,698
742,2.4903408990119633,15.173233016361173,468,697
743,2.3415675035755275,31.739769597535286,466,702
744,2.2586970750924538,14.003144360118982,476,695
745,2.5451213078339956,12.581502353734336,472,693
746,2.004537214223309,8.7383369847262,466,694
747,2.624117157380655,8.95492498082693,467,695
748,2.2124994904856647,9.854491570256608,461,692
749,2.1899217889661733,40.422766275456205,463,697
750,2.241635089624767,10.159826192881967,467,694
751,2.240367593258982,18.948072100342973,477,702
752,2.238053368604686,5.724786815307195,473,698
753,2.195567261040326,6.179437778829695,475,700
754,2.4605916616385413,6.046578214847367,480,700
755,2.4514418921330385,6.217896346053985,481,696
756,2.5119247544286356,4.1215060477324466,484,692
757,2.4916210149414058,3.8550176269403726,492,689
758,2.5795639607247827,5.467869415931731,494,692
759,2.9803207380303665,4.68110874533283,495,687
760,2.4776774474553074,5.270895418257272,489,682
761,2.883867360035578,3.587590098158334,483,687
762,2.9244327007793482,5.331255788945974,494,686
763,2.4818922389684204,6.257884098688509,488,687
764,2.7785242793288667,4.692169171536776,486,690
765,3.437070168836436,5.399024817649525,488,693
766,2.966898196562447,9.59600667419261,483,692
767,2.706866992012142,6.13132626782635,477,687
768,2.739743766441151,6.473760440189335,476,693
769,3.124307833375206,6.068734267383059,477,694
770,2.5497245640131823,13.037880458382373,480,695
771,2.8142061766663744,6.425308438590095,482,698
772,2.587457987587999,5.37128816233447,478,698
773,3.0904026363285375,12.918643985984069,480,700
774,2.746206204409601,23.846363237145322,478,700
775,2.4670458390400287,8.385746325916553,480,700
776,2.928191284911612,7.818169791195929,472,698
777,3.0054048159448765,11.495201415010728,471,702
778,2.8609678152839315,8.85683110839805,473,698
779,2.9045861197618548,10.811615808563184,474,701
780,3.0072970660523897,4.8325315340624355,477,699
781,2.8634088232092445,8.436291502266618,473,704
782,3.3410091764764065,7.08529073910073,467,705
783,1.6645357401254366,3.1392031180664954,311,477
784,1.9728184543053207,7.906143322308916,311,479
785,1.9437091432995346,26.404160040325287,311,479
786,2.028189959244023,12.880453006624554,315,476
787,1.6199517782703454,7.5552603746701505,313,479
788,1.7748450528181523,11.991379217729666,314,479
789,2.094767884682061,17.040849560529956,309,478
790,2.6196967572585104,9.056881470876338,311,477
791,2.217034810227915,3.4876817444553763,311,479
792,2.009014931936129,5.185903627275694,312,473
793,2.040906552090758,3.6788240671011665,312,476
794,1.9372605281450461,4.998881562835669,312,476
795,2.0917216703803962,4.196851433493537,314,477
796,1.898730109960313,4.798769930947637,312,476
797,1.758747599368768,5.303272797877849,314,473
798,2.346409462894184,3.835438904653161,313,478
799,1.8367103343664712,7.98729506219552,309,478
800,1.8661801197573995,5.148326019729643,310,475
801,1.9179904412085458,21.50726204823739,308,474
802,2.0687256016249207,10.331114712431777,310,476
803,2.278609112464908,16.951350553327096,312,475
804,2.177106545218558,7.471855300897691,310,472
805,2.037464166292341,9.635169702987477,314,475
806,1.9992833189314,4.896397025862498,311,475
807,1.902516966335221,8.445925680164743,311,471
808,2.042287622994344,8.589550646921465,309,471
809,2.0816672399411535,6.088519084368176,310,473
810,2.1100376519746966,6.415837348565281,309,473
811,2.367132752013553,5.864736555695438,309,471
812,2.5341238268955157,4.355229772324099,310,471
813,2.4043081796767463,7.531885485743944,313,473
814,2.4033250442067873,2.4393722468615,313,470
815,2.2746310570115855,5.004180130498775,309,469
816,2.618099225823463,3.2278871441546064,311,469
817,2.4047962072424953,2.4719829243240574,309,468
818,2.5588629762310213,6.269509208264838,306,464
819,2.1000678266681287,2.927065623434282,308,464
820,2.2465696767042562,4.147707551920548,311,463
821,2.1207458381950675,4.228318865793314,311,462
822,2.2860022000930176,4.865907006286608,312,462
823,1.9344614300471354,3.533332452184143,312,466
824,2.1164965275750296,6.12541278128151,310,460
825,2.41461589116916,3.5829447307878572,308,456
826,1.9894870152253756,2.862394906581403,311,454
827,2.561337565372986,3.119269146571807,311,454
828,2.1529152975394723,3.187612373957719,310,452
829,2.0544267082382364,2.8731693806804888,312,453
830,2.000145274241851,2.898830898075971,313,451
831,2.2630603862349283,2.9365343533831094,307,450
832,2.1269037583138317,4.000749274013717,309,449
833,1.8860267103422363,3.1025778598778673,314,453
834,2.222433039513824,2.9853914248515694,307,450
835,2.002848531356233,3.5696594593928412,313,449
836,2.196106495987525,3.5134877358812715,308,447
837,2.106461112976795,3.3085138363821325,308,447
838,2.3154754101846287,2.6470206971482906,312,447
839,2.0245071673644466,2.537898769764317,312,450
840,2.125909158330537,3.1675311197074283,312,451
841,2.289494721157909,3.4381893480766377,310,448
842,2.2096221494853663,2.48200571224067,311,446
843,2.200331477799118,2.5711785056730743,313,446
844,2.079930829974205,2.2754394683457217,310,447
845,1.9937558331634375,2.7596510874360765,311,443
846,2.2284732815945336,3.097170778544044,309,440
847,2.0325137711592887,2.3517846282420116,309,439
848,2.273593417691972,2.473217935722814,311,440
849,2.0829928377344578,2.997700511878431,306,441
850,2.21387519530529,2.6139082143384655,311,440
851,1.8502091545900412,2.2986954180218273,308,440
852,2.1404979061044345,2.2642920826286694,307,440
853,2.5631332207333664,2.732309007541893,305,435
854,2.019239766476063,2.3858415748821318,305,433
855,1.7688185941908956,2.129724058300443,308,433
856,1.797497284141885,2.838232537348338,310,434
857,2.3146758074161085,3.1219205815365805,302,434
858,2.0433006737314505,2.5077443843524465,307,435
859,2.047833075426799,2.353110307639731,311,436
860,1.9967534499571213,2.356506631462672,313,432
861,2.6117180855849287,2.7791479214188564,308,431
862,2.323906474933133,2.3405283151279597,306,432
863,2.4670814555530853,2.2402964500952502,306,432
864,2.7507502431861734,2.8319236279796574,305,432
865,2.0183295841536646,2.680144935900473,311,433
866,1.7136399566092755,2.110968154931992,306,430
867,2.1897248656510193,2.616780094477031,306,435
868,2.1397661925396996,2.342128123094202,296,436
869,2.0514356864872534,2.18306524735162,304,434
870,2.4790449322013206,2.6598015409798115,301,434
871,2.290117255213292,2.5979859180765987,308,432
872,2.353082016958159,2.0818361758428923,302,434
873,2.3352467696527017,2.2286462979485155,311,435
874,2.2719703937919826,2.4443760612478904,305,436
875,1.948179019280606,2.2088158172784187,310,436
876,1.96434794479716,2.098616006062135,308,434
877,2.939615457453623,2.8346462549081957,302,432
878,2.4017320580538764,2.5723348509219695,309,432
879,2.4246432871897055,2.890695960049715,303,435
880,2.336685739928157,3.7040744867965953,301,438
881,2.2982871803483835,2.98929272497426,305,437
882,2.5616325936433553,4.154926585688058,304,437
883,2.0826640850062583,3.6456301329125655,305,439
884,2.396089402522544,3.4102609052327373,308,441
885,2.2465163520958606,5.4456880634810005,309,442
886,2.436741573568659,4.147677677449896,308,447
887,2.2775027497616662,4.0969948719713996,306,450
888,2.4620736490942834,9.699954510027672,314,451
889,2.6865260872501437,4.044571729613557,312,449
890,2.562422762533997,26.8107772998547,312,454
891,2.1649658048364664,12.838449414802945,309,452
892,1.8467072462434744,6.087330178397676,311,452
893,1.889747451731957,7.428288295568111,316,454
894,2.588289929282669,10.071311472461455,315,453
895,2.0822459981986854,4.997795855775726,314,456
896,2.1272363353716335,7.953037936844374,316,459
897,2.3657025490901917,12.694140642429257,314,458
898,2.220686942513187,9.227425112555492,312,460
899,1.8185559000166382,6.635637052953846,314,461
900,2.0147598950829986,6.045417248722002,318,465
901,2.0160709953363223,9.481502977853308,316,463
902,1.808462169724868,14.491758957852142,316,464
903,1.6853704066628026,3.690524256115791,315,466
904,1.9991494233815088,11.038882985852295,314,465
905,2.014305815583909,36.16485116927619,316,468
906,1.9273699486546014,7.330754483079656,317,468
907,2.136041033575921,23.065289807295034,315,467
908,2.135834387366975,5.233802881034581,316,464
909,2.06276850374843,9.53832873467104,313,466
910,2.614661452866322,15.482803909786691,316,467
911,2.3581609249007376,6.4898472156299265,317,468
912,2.172500379430047,11.22226244533517,314,469
913,2.0534576714850434,6.540943516077347,314,472
914,2.1224080187811034,8.996706661411146,313,471
915,1.9491583183401358,6.622262376457201,318,469
916,2.435813760223925,3.2404212957788827,319,476
917,2.2579710773029182,6.3849915110295035,315,471
918,2.213682240233404,10.239254085093535,316,471
919,2.092139775024726,5.575471696550752,318,474
920,2.0968899204864475,24.898492365571684,315,473
921,2.130727917925539,17.717995037755802,315,473
922,1.8365416647121424,4.5503967532466465,318,473
923,2.1403984799827422,14.076006806346317,318,476
924,2.294956774320732,5.804842127800901,316,478
925,2.316632302030052,10.851746169485779,317,476
926,2.5599247803428806,10.435671707631673,320,475
927,2.0216260350730217,4.889549188430462,318,477
928,2.26883136247519,9.707705976973086,316,478
929,2.0932604092362643,4.309516425382747,319,476
930,2.13299730892926,5.492750920487804,316,479
931,2.1733871201156463,5.3220672127772914,317,475
932,2.2973500494940478,30.693816249869407,316,476
933,2.0199921540081274,5.355767542411487,314,477
934,2.5119132763877583,15.132716035527661,317,477
935,2.221750736478972,10.039705282184169,317,476
936,2.036736120198242,3.807798340144828,318,477
937,2.1065076144050443,5.717526291229421,315,480
938,1.7881694529813625,3.246559812232107,317,478
939,2.0917585240266643,7.6380290736908085,317,478
940,2.417415056964983,3.8776065612422594,317,478
941,2.159624349434476,5.030732476296522,317,479
942,2.3104563901240347,16.432526302683627,316,479
943,2.4409464113474275,7.567107130305629,318,479
944,2.0001105455091484,3.7082030772367265,317,478
945,1.7820124993253992,9.886290930354198,318,477
946,1.9272487854795726,6.049247691901329,317,478
947,1.8283248088225705,8.624929404752198,316,480
948,2.2225393349602385,4.6363840623170365,318,479
949,2.185166458741918,9.056370279622996,321,476
950,2.4217581918292934,3.063883557011047,317,478
951,1.9958243761067305,6.249558000111033,318,478
952,2.4482628568992375,7.705269389590802,317,479
953,1.9499598742373316,5.813693944092789,321,481
954,2.3109741889945647,22.87518427494413,315,477
955,2.2413291915954696,6.9318012781871765,319,478
956,2.1267657445111703,7.1726959693740175,317,478
957,2.1962785733029255,5.320958738639585,316,477
958,1.9629246355086925,8.022652067206645,318,476
959,1.7823348190180588,6.437148110121196,311,474
960,2.1735014225315137,8.421902872779514,315,479
961,1.8535292206502345,4.088694881664875,313,476
962,2.0066379383262705,7.220608190255017,316,474
963,2.1260455270379195,6.030049476790997,312,474
964,1.9463485977662363,3.2384201150416794,314,475
965,1.705142924615981,4.797486664814417,317,477
966,1.8853608866363418,6.1164671403433495,311,474
967,1.9443663719924196,3.664705585254956,316,475
968,1.9637829882416409,6.2987616491550735,312,474
969,2.016916369722948,3.5222325512917525,313,470
970,2.1706474247796144,5.515274100829644,314,473
971,2.0086745410408566,3.736310472247899,314,472
972,2.3166354519577497,3.6309268423693566,314,473
973,2.1573181801021146,8.926984502852084,314,473
974,2.090588383773821,3.8066425445475414,314,479
975,1.9868559120926106,4.874541901844494,315,474
976,1.6344570682196158,5.416701221573134,316,475
977,1.9070639934496474,8.381502680868284,313,474
978,1.7897464421593003,4.550019125286335,313,476
979,2.0466020165551235,8.538989326996429,317,477
980,2.0373086311470168,17.675341884553635,316,476
981,2.2241603485303587,9.290061854128265,313,475
982,1.978631903616853,16.60549878305611,315,476
983,2.123388735497039,4.588059951581586,313,476
984,1.873230387385292,4.891116910016809,318,475
985,1.85503373012185,3.6308473493591134,313,479
986,2.029528350640594,8.37819669575667,314,477
987,1.9459931631462,3.9182105314305256,314,476
988,2.153172898070621,24.83904097914479,315,476
989,2.012875050013526,5.341974863877578,318,478
990,2.135303792497804,6.5977040925276045,317,477
991,1.9250858990954653,3.4650056630151282,314,476
992,1.9382086666609157,4.176311462065245,309,477
993,1.88891189051634,6.439347341696133,315,476
994,1.9910005708236258,5.922515767285908,315,477
995,1.7247319266471248,8.727397109092285,313,479
996,1.8723566366750348,24.871234256345772,313,479
997,1.979310659375128,3.9932998398682398,314,480
998,1.9405571340844339,3.9207122833904364,310,479
999,1.8714140341900483,4.125032716855166,313,478
1057,2.1277780801476744,7.012524238317535,342,570
1059,2.2227149544270057,10.027393136043113,338,585
1071,2.0347858187879044,4.967875907009595,325,597
1073,2.116501821155432,3.472229750520077,333,587
1077,2.4077341835183117,3.8177534716596546,319,592
1084,1.8536938614135745,4.3464912619636396,333,585
1093,1.7805419669199984,6.36516312668904,311,569
1100,1.8366188598779423,5.321555280591927,324,570
1116,2.236882834308935,6.468784609630983,314,564
1122,2.3131552358574536,11.48813360014684,327,606
1124,1.8741227439098211,8.17945072482847,323,572
1125,2.047795999636998,14.804726087625765,318,616
1126,2.1257307762022926,4.067899490963508,347,564
1216,1.7707823242877008,7.431862099548882,372,557
1217,1.860434617892205,6.123159716501457,368,552
1223,2.5192597669580143,3.985789775812345,396,608
1225,1.9825716235458128,7.055744720609556,368,560
1227,1.9556824358379947,5.4142081513413745,364,558
1229,1.8676355133458977,5.668372963269207,358,551
1233,3.4768784298488464,4.52527753379854,392,614
1235,1.7931495253528,9.823684390728001,368,556
1237,1.7554466688298414,7.183385318973511,364,549
1238,3.4515472223783714,5.918200022869399,395,606
1239,1.999068436340829,4.350259360494614,311,510
1240,1.976354397980372,3.5560113631236323,312,516
1241,1.8362307617046114,4.649124142520545,312,514
1242,1.8113406519160118,3.0453998333479397,311,517
1243,2.050003051973244,7.70329689582459,311,512
1244,1.852078450249837,5.977480439881672,312,515
1245,2.138494608058191,5.9719233841287584,310,512
1246,2.11956639422936,3.2375323246737553,316,514
1247,1.7549003298017691,3.1818469622739554,318,513
1248,1.9382699489720683,4.938105214018133,317,516
1249,2.1805952887990774,6.433479199597377,315,517
1250,1.8010552334598642,5.601210085873947,316,519
1251,2.025686762147531,10.081015514318816,315,516
1252,1.9177165197403168,6.59783060459759,311,511
1253,2.0444885569633215,3.6371022822440904,316,516
1254,1.8252959214682667,6.977816213488478,317,521
1255,1.9006560542955853,6.821502109726392,314,518
1256,2.1688385073691903,14.16545465175119,319,519
1257,1.7272868728117046,3.51821345561437,316,517
1258,2.014294221184742,6.721070510079584,322,519
1259,1.8298128601015562,6.436041444616652,319,515
1260,1.9586003834637984,4.970463536662998,317,520
1261,2.6127767569602756,5.542707373988686,316,517
1262,1.833730356804728,3.8244503798947083,317,515
1263,2.0860065673147337,5.159586861550706,319,515
1264,2.0308574936292962,6.101051143311689,319,515
1265,2.0407552304945242,5.031566251848978,316,517
1266,1.9182018563552194,11.90791467692166,316,518
1267,1.8355849399125503,4.188249538132405,316,519
1268,1.9356225622781058,7.019688587081423,315,517
1269,2.0254303175375608,6.264317682754627,320,519
1270,1.9546355270437075,2.9411453550380497,317,518
1271,2.297141733229126,3.0297479530144154,316,517
1272,1.979778487588788,9.008005344548044,315,515
1273,2.828059618096705,4.595046306210589,317,518
1274,2.2530910316652526,4.817876976208103,317,515
1275,2.167507552921712,5.331810998819977,316,508
1276,2.1246716788932316,5.8184068345295055,320,514
1277,2.649575922991752,8.085554902215737,317,512
1278,2.01104554489972,4.173022680242535,315,517
1279,2.493580490398299,3.3503262408213765,318,517
1280,2.2265609770940697,14.43403922638973,316,518
1281,2.172228522990501,3.0958369478249446,317,515
1282,2.200665072191767,6.70370246018405,317,517
1283,1.9923359953597721,4.263908181896811,319,515
1284,2.3071175208892125,5.313496884105466,320,518
1285,2.0524555436735357,6.018002275619859,325,516
1286,1.9465862030172882,4.995569293563444,328,517
1287,2.131113926875982,22.807454560048775,329,511
1288,2.130456123083979,19.52230481754045,328,511
1289,1.8629428673527872,13.394085079617657,338,517
1290,2.1995658049859665,7.601057176494538,334,514
1291,2.0461687229517835,44.88614570039634,335,518
1292,1.9973381752847117,12.318259733208219,340,516
1293,2.1275803431857696,15.031470680221826,336,519
1294,1.7838546416691015,13.037850583660235,338,518
1295,2.269922074584375,22.02113484141119,335,511
1296,1.8888778437553668,13.547276182697278,342,522
1297,1.9716252828456546,11.749980917666385,336,518
1298,1.9798507950218855,5.980027554031744,335,514
1299,1.8826849250830922,11.694631427359656,338,516
1300,1.61476687999805,45.82947223560755,337,510
1301,1.953462924731701,4.29769593791876,351,516
1302,2.1913224123851878,4.69035045966634,353,518
1303,2.004249959224181,4.113735699402793,362,516
1304,1.9317134373610911,9.558478480771297,360,511
1305,2.015128157072061,5.429121232407867,375,515
1306,1.8233352767565558,11.588637693798834,379,515
1307,1.6807021532308204,3.6085662623593824,385,517
1308,1.9539473152618247,2.6523049058265253,362,515
1309,1.8995563903066979,10.70437703516333,384,516
1310,2.0866526351094183,6.079085778403913,383,516
1311,2.6626494536903023,3.9030098722067343,382,507
1312,2.632904016775279,2.8502588605187653,374,499
1313,1.7540020192977765,3.87783110906041,384,503
1314,1.9763713185261018,7.062297527473276,389,509
1315,1.9529241376187705,inf,376,497
1316,1.8603024378179764,4.8797007159988235,383,514
1317,2.0211141283108125,10.083842613940728,383,515
1318,1.8941493712885866,4.311839945676061,392,496
1319,1.846456039773736,3.5989101393841123,392,512
1320,1.91570313456489,6.653757020619928,385,499
1321,2.0143961595471573,4.968513254496664,393,515
1322,2.138888888888889,15.33037536508794,381,493
1323,2.0705261300112103,4.609481028850677,386,512
1324,1.7915140742932323,6.623967759570404,387,514
1325,2.043736768878531,3.1094315065417577,382,503
1326,1.8072077520210055,2.3158044584495605,393,512
1327,2.0300230621242026,inf,383,517
1328,2.2045454545454546,4.4273810772332745,392,516
1329,1.6910075426406337,2.6987743358516907,360,481
1330,2.1025151228064063,2.990213868251691,345,497
1331,2.376540202380834,3.695352496991338,395,517
1332,2.250284898143885,4.043987668244469,353,485
1333,1.693189496661804,3.2980156352381833,392,509
1334,2.347158614990157,3.982737951918059,383,521
1335,2.1448947439838912,4.723466991765452,355,493
1336,2.0155064519556687,3.724293134425356,391,510
1337,2.2537507566342834,4.906822845333469,357,495
1338,2.17049495053957,15.979798691318239,391,517
1339,2.0027576239627374,2.5758654284143003,345,496
1340,1.8299953344681752,2.60986918048459,355,498
1342,2.140505184638256,5.1392270586716124,389,513
1343,2.1543593839503847,4.874222198998342,391,513
1344,2.070015441557243,39.36433155502227,343,525
1346,2.4215960128310705,3.4320479773650328,340,494
1347,1.9390178497646655,8.462618197884899,346,500
1348,2.19750766224393,2.590946496793713,354,497
1349,2.080023529115401,4.077714697850893,384,512
1350,1.9976531891190916,8.004938729156603,386,512
1351,2.3140574414728494,7.240957469543634,340,494
1352,2.2466904129153216,9.46941736737236,367,492
1353,2.3902215171422547,11.2005441192854,375,513
1354,2.037117926519839,8.404064813514735,353,469
1355,2.0868149534581812,4.1487409407034574,392,516
1356,2.371095320038544,3.7047677346434096,389,512
1357,2.0761994826586356,4.998820606386046,388,514
1358,1.8333101758713588,4.247817994407823,386,519
1359,2.020960958070983,4.228899687286585,388,523
1360,2.189676863485721,5.434165832997182,358,495
1361,2.16984848545044,6.394369284111848,359,493
1362,1.9720970091067507,3.9520208600188065,355,495
1363,1.9756831470751357,20.75608116254398,366,492
1364,1.9272859758239922,4.141749983475478,372,521
1365,1.7369913904217613,3.3991411287902595,382,517
1366,2.045658021856504,5.6364407364816165,358,496
1367,1.736582393885731,29.339001811578488,370,527
1368,1.9800485107144974,3.826611740494436,371,527
1369,1.5999896344764846,7.923675757617618,359,527
1370,2.0689767370853787,6.783052701247821,367,524
1371,1.826752192227985,4.423742930761637,367,521
1372,1.7375514284761455,5.953432135731525,357,519
1373,1.6691744593412396,3.7302416780196412,355,517
1374,1.9265437161574628,3.989878840728115,350,516
1375,1.746399414409666,7.008309605142879,351,515
1376,1.743946968476401,2.8032307014857554,349,517
1377,1.8890481234980785,3.968698524889836,351,496
1378,1.5163847503782026,4.107146590675306,350,522
1379,1.828840904381947,20.896817990356407,348,519
1380,1.761658477195479,4.9448922819477765,354,522
1381,1.8478619840747625,3.5693975664201054,348,519
1382,1.8027573196571884,3.336945185556553,346,519
1383,1.8416833939728279,5.868668209153382,343,520
1384,1.8409472389258046,3.0265954407454307,346,523
1385,1.9013513001377929,11.301308777325184,343,520
1386,2.4850212328510795,4.110391845207143,342,527
1387,1.9108969656390007,5.063405301873225,333,517
1388,1.7775894233087763,9.006790054653253,330,518
1389,1.9589189914952665,7.587115367662397,322,515
1390,1.9873961277221335,57.98641999176999,312,519
1391,2.0415124414052057,18.924811734113295,306,518
1392,1.9312465098618699,28.783454899824065,298,517
1393,2.0902804470539333,24.652125344866473,293,519
1394,1.9457739072070503,16.828708976842634,288,518
1395,2.0459201209822817,16.348233554536943,282,519
1396,1.9506198524237188,12.661874233201967,277,519
1397,2.104701376878759,18.327240829753332,272,518
1398,2.063426154407659,23.136537982643258,270,519
1399,1.8986433794499755,23.143308574548787,265,519
1400,2.1612167070418726,12.82095729711703,262,518
1401,1.8921172215405206,13.652974426633605,261,515
1402,1.8133996221169086,6.854685231295564,260,517
1403,1.9105538843556356,48.76947386561015,256,517
1404,2.0844686732408926,13.946485981431909,256,517
1405,1.9146855588112288,24.74067678527497,256,518
1406,2.3372426363717516,49.72017058681889,255,517
1407,1.7189674102084722,26.050939807285317,252,519
1408,1.8818360653113424,23.07279770173603,253,518
1409,1.9796762135215056,11.75713956795966,254,518
1410,1.8360701159776756,10.866866968177115,253,522
1411,2.3597798192294124,22.89545128150002,252,519
1412,1.8544210334627618,35.501351615377054,253,520
1413,1.8386714050337432,14.355068526631054,252,518
1414,2.005667781999127,18.653449703794436,252,520
1415,1.877363328981637,7.289328262776608,252,519
1416,1.9820008346142401,15.426389231864233,249,518
1417,1.9238111730845653,13.262792501372067,248,516
1418,1.9570844897040978,23.080994190404173,248,516
1419,1.9102018359386228,25.07446679962112,248,517
1420,1.8839786026425736,13.858579795825765,248,515
1421,2.1302377206638243,11.360662760970964,250,519
1422,1.9662792806185316,8.000171792306274,248,516
1423,1.8617965775388192,7.158762542667956,249,519
1424,1.960887758640923,7.4568086323408,249,519
1425,2.144772022688449,35.77983806294843,246,519
1426,2.0195664118826566,11.790244509175222,252,517
1427,1.9200397887042913,24.000910741212916,249,516
1428,1.8028646320259356,8.209116206583682,247,513
1429,1.7830800802911302,10.652351006706233,250,515
1430,1.8425470007287346,7.293353968289481,247,513
1431,1.9642050055536306,inf,248,512
1432,1.834448368719921,21.745933410671284,249,516
1433,1.8174544227499747,14.863315950546204,248,514
1434,2.2641306952919384,15.481319078905509,250,517
